isin	wkn	name	fundProvider	legalStructure	quote	quote52Low	quote52High	ytdReturnCUR	totalExpenseRatio	fiveYearVolatilityCUR	fiveYearReturnPerRiskCUR	yearVolatilityCUR	distributionPolicy	fundCurrency	yearDividendYield	threeMonthReturnCUR	monthReturnCUR	sixMonthReturnCUR	inceptionDate	threeYearVolatilityCUR	yearReturnPerRiskCUR	yearReturn2CUR	yearReturn4CUR	replicationMethod	hasSecuritiesLending	ticker	yearReturnCUR	threeYearReturnPerRiskCUR	domicileCountry	threeYearReturnCUR	valorNumber	currentDividendYield	yearReturn3CUR	fiveYearReturnCUR	weekReturnCUR	yearReturn1CUR	quoteMarket	quoteDate	labels	replicationStrategy	fundStructure	distributionFrequency	currencyRisk	fiscalYearEnd	UCITSCompliance	revisionCompany	indexType	securitiesLending	top10Holdings	exposureCountry_Netherlands	exposureCountry_United Kingdom	exposureCountry_Luxembourg	exposureCountry_Other	exposureSector_Technology	exposureSector_Consumer Staples	exposureSector_Industrials	exposureSector_Consumer Discretionary	exposureSector_Other	fundSizeMillions	exposureCountry_Belgium	exposureCountry_France	exposureSector_Financials	exposureSector_Basic Materials	exposureSector_Real Estate	exposureCountry_Austria	exposureSector_Utilities	exposureSector_Energy	exposureCountry_Serbia	exposureCountry_Romania	exposureSector_Health Care	exposureCountry_China	exposureCountry_Mexico	exposureCountry_Indonesia	exposureCountry_Saudi Arabia	exposureCountry_United Arab Emirates	exposureCountry_Malaysia	exposureCountry_South Korea	exposureCountry_Brazil	exposureCountry_Israel	exposureCountry_South Africa	exposureCountry_Qatar	exposureCountry_Uruguay	exposureCountry_Dominican Republic	exposureCountry_Italy	exposureCountry_Germany	exposureCountry_Spain	exposureCountry_United States	exposureSector_Telecommunication	exposureCountry_Japan	exposureCountry_Canada	exposureCountry_Australia	exposureCountry_Ireland	exposureCountry_Cayman Islands	exposureCountry_Hong Kong	exposureCountry_Bermuda	exposureCountry_Liberia	exposureCountry_Hungary	exposureCountry_Switzerland	exposureCountry_Singapore	exposureCountry_Taiwan	exposureCountry_Croatia	exposureCountry_New Zealand	exposureCountry_India	exposureCountry_Norway	exposureCountry_Finland	exposureCountry_Denmark	exposureCountry_Sweden	exposureCountry_country-gg	exposureCountry_Jersey	exposureCountry_Greece	exposureCountry_Chile	exposureCountry_Oman	exposureCountry_Philippines	exposureCountry_Ivory Coast	exposureCountry_Portugal	exposureCountry_Turkey	exposureCountry_Thailand	exposureCountry_Poland	exposureCountry_Argentina	exposureCountry_Macedonia	exposureCountry_Peru	exposureCountry_Russia	exposureCountry_Cyprus	exposureCountry_Colombia	exposureCountry_Czech Republic	exposureCountry_Slovakia	exposureCountry_Slovenia	exposureCountry_Bulgaria
CH0558875933	A3GVH3	SEBA Bitcoin ETP	SEBA Bank	ETN	2.51	1.51	4.27	0.6623	0.0075			0.5848	Accumulating	USD		0.6299	0.1106	0.3422	11/2/20		-0.52	0.8095		Physically backed	No	SETB	-0.3066		Switzerland		55887593				0.1514	-0.6388	XETRA	3/21/23	'Bitcoin', 'Cryptocurrencies'	Physical(Physically backed)			Currency unhedged		No			No	[]	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DE000A28M8D0	A28M8D	VanEck Bitcoin ETN	VanEck	ETN	14.11	8.42	23.94	0.671	0.01			0.5812	Accumulating	USD		0.6323	0.1061	0.3477	11/19/20		-0.54	0.8162		Physically backed	No	VBTC	-0.316		Liechtenstein		58450415				0.1542	-0.6358	XETRA	3/21/23	'Bitcoin', 'Cryptocurrencies'	Physical(Physically backed)			Currency unhedged		No			No	[]	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB00BJYDH287	A3GKGK	WisdomTree Bitcoin	WisdomTree	ETN	6.28	3.75	10.65	0.6693	0.0095			0.582	Accumulating	USD		0.6302	0.1041	0.3462	11/28/19	0.6801	-0.54	0.7785		Physically backed	No	WBIT	-0.3158	0.88	Jersey	3.0649	51008802		2.6352		0.155	-0.6352	XETRA	3/21/23	'Bitcoin', 'Cryptocurrencies'	Physical(Physically backed)			Currency unhedged		No			No	[]	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CH0475552201	A2126N	21Shares Bitcoin Cash ETP	21Shares	ETN	5.37	3.97	15.67	0.3703	0.025			0.7643	Accumulating	USD		0.3046	-0.0811	0.0837	7/4/19	0.9086	-0.73	0.3116		Physically backed	No	ABCH	-0.5552	-0.21	Switzerland	-0.4774	47555220		0.4705		0.0502	-0.771	XETRA	3/21/23	'Cash', 'Cryptocurrencies'	Physical(Physically backed)			Currency unhedged		No			No	[]	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU2439735890	A3DKVC	Amundi China CNY Bonds UCITS ETF DR (C)	Amundi ETF	ETF	49.28	48.79	50.37	0.0121	0.002				Accumulating	USD			-0.0018		11/28/22					Sampling	No	CNYE			Luxembourg		118373758				0.0053		XETRA	3/21/23	'Bank', 'Bonds', 'China', 'Government', 'maturities'	Physical(Sampling)	Company With Variable Capital (SICAV)		Currency unhedged		Yes		Total return index	No	'CND10005N0P4', 'CND10004P6B0', 'CND10002HGP5', 'CND10005LHT0', 'CND10004T3K4', 'CND100058Q29', 'CND10004T201', 'CND10003HJY9', 'CND10005F4L5', 'CND10003DGK3'	0	0	0	1	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BKPSFD61	A2P3WK	iShares China CNY Bond UCITS ETF USD (Acc)	iShares	ETF	5.24	5.05	5.61	0.0195	0.0035			0.0871	Accumulating	USD		0.0214	0.0038	-0.042	5/14/20		-0.09	0.1716		Full replication	No	AYER	-0.0076		Ireland		54540945				0.0096	0.0039	NAV	3/17/23	'Bank', 'Bonds', 'China', 'Government', 'maturities'	Physical(Full replication)	Open-ended Investment Company (OEIC)		Currency unhedged	31-May	Yes	Deloitte	Total return index	No	'CND100036Q75', 'CND100031JZ0', 'CND10003N750', 'CND10004GNL8', 'CND10001WKZ7', 'CND10000BV90', 'CND100009RR6', 'CND10004R114', 'CND10001YC12', 'CND100009CN7'	0	0	0	0.2162	0	0	0	0	0.9992	874	0	0	0	0	0	0	0	0	0	0	0	0.7838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BYPC1H27	A14T8G	iShares China CNY Bond UCITS ETF USD (Dist)	iShares	ETF	4.87	4.81	5.35	0.0124	0.0035			0.0872	Distributing	USD	0.0268	0.0124	-0.002	-0.0455	7/24/19	0.0734	-0.19	0.173		Full replication	No	ICGB	-0.0164	0.55	Ireland	0.1261	29336346	0.028	0.0009		0.0062	0.0049	XETRA	3/21/23	'Bank', 'Bonds', 'China', 'Government', 'maturities'	Physical(Full replication)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	31-May	Yes	Deloitte	Total return index	No	'CND100036Q75', 'CND100031JZ0', 'CND10003N750', 'CND10004GNL8', 'CND10001WKZ7', 'CND10000BV90', 'CND100009RR6', 'CND10004R114', 'CND10001YC12', 'CND100009CN7'	0	0	0	0.2162	0	0	0	0	0.9992	"1,599"	0	0	0	0	0	0	0	0	0	0	0	0.7838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BKT6RT64	A2PRG0	iShares China CNY Bond UCITS ETF USD Hedged (Dist)	iShares	ETF	4.73	4.47	5.25	0.0128	0.004			0.1046	Distributing	USD Hedged	0.0273	0.015	0.0042	-0.0516	11/4/19	0.0836	0.75	0.1093		Full replication	No	AYEQ	0.0789	0.32	Ireland	0.0815	49876435	0.0261	-0.0754		-0.0021	0.0894	NAV	3/17/23	'Hedged)', 'Bonds', 'China', 'Government', 'maturities'	Physical(Full replication)	Open-ended Investment Company (OEIC)	Semi annually	Currency hedged	31-May	Yes	Deloitte	Total return index	No	'CND100036Q75', 'CND100031JZ0', 'CND10003N750', 'CND10004GNL8', 'CND10001WKZ7', 'CND10000BV90', 'CND100009RR6', 'CND10004R114', 'CND10001YC12', 'CND100009CN7'	0	0	0	0.2162	0	0	0	0	0.9992	375	0	0	0	0	0	0	0	0	0	0	0	0.7838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE000TB7IEF3	A3CYEM	JPMorgan BetaBuilders China Aggregate Bond UCITS ETF USD (acc)	J.P. Morgan	ETF	88.46	86.24	95.77	0.0132	0.0025			0.0868	Accumulating	USD		0.0119	-0.0015	-0.0458	3/17/22		-0.21			Full replication	No	JCHA	-0.0185		Ireland		113206274				0.0058		XETRA	3/21/23	'Issuers', 'Bonds', 'China', 'Aggregate', 'maturities'	Physical(Full replication)	Open-ended Investment Company (OEIC)		Currency unhedged	31-Dec	Yes	PricewaterhouseCoopers (Ireland)		No	'CND100025LF0', 'CND10004R999', 'CND10003RVZ0', 'CND10003BX04', 'CND10003N750', 'CND100047PR0', 'CND10004R114', 'CND100058VQ7', 'CND100045L04', 'CND10004NCM5'	0	0	0	0.4522	0	0	0	0	0.9974	28	0	0	0	0	0	0	0	0	0	0	0	0.5478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE000B8M14I0	A3DCK4	JPMorgan BetaBuilders China Aggregate Bond UCITS ETF EUR Hedged (acc)	J.P. Morgan	ETF	93.39	91.74	95.53	0.0073	0.0028				Accumulating	EUR Hedged		0.0063	0.0047	-0.0033	5/5/22					Full replication	No	JCHE			Ireland		115960827				0.0027		XETRA	3/21/23	'Hedged)', 'Bonds', 'China', 'Aggregate', 'maturities'	Physical(Full replication)	Open-ended Investment Company (OEIC)		Currency hedged	31-Dec	Yes	PricewaterhouseCoopers (Ireland)		No	'CND100025LF0', 'CND10004R999', 'CND10003RVZ0', 'CND10003BX04', 'CND10003N750', 'CND100047PR0', 'CND10004R114', 'CND100058VQ7', 'CND100045L04', 'CND10004NCM5'	0	0	0	0.4522	0	0	0	0	0.9974	24	0	0	0	0	0	0	0	0	0	0	0	0.5478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B6YX5J02	A3C2C7	SPDR Bloomberg China Treasury Bond UCITS ETF (Acc)	SPDR ETF	ETF	27.1	26.42	29.35	0.0134	0.0019			0.0855	Accumulating	USD		0.0119	-0.0015	-0.0459	11/10/21		-0.22			Sampling	No	SPP8	-0.0187		Ireland		113463911				0.0052	0.0041	XETRA	3/21/23	'100BN', 'Bonds', 'China', 'Government', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)		Currency unhedged	31-Mar	Yes	Ernst & Young	Total return index	No	'CND10003R702', 'CND100045MR1', 'CND100031JZ0', 'CND100047QT4', 'CND100037XX3', 'CND10004LLJ6', 'CND10003VNX4', 'CND10004GNL8', 'CND10003N750', 'CND100045210'	0	0	0	0.4481	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0.5519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BDFL4P12	A2DK6R	iShares Diversified Commodity Swap UCITS ETF	iShares	ETF	6.11	6.11	8.02	-0.0851	0.0019	0.1685	0.44	0.2084	Accumulating	USD		-0.0823	-0.0407	-0.1694	7/18/17	0.1838	-0.6	0.3734	0.0949	Swap based Unfunded	Yes	SXRS	-0.1255	1.06	Ireland	0.7075	36082553		-0.1133	0.4356	-0.0223	0.2226	Last	3/21/23	'Commodity', 'Commodities', 'market'	Synthetic(Unfunded swap)	Open-ended Investment Company (OEIC)		Currency unhedged	31-Mar	Yes	Deloitte	Total return index	Yes	[]	0	0	0	0	0	0	0	0	0	"1,466"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DE000A0H0728	A0H072	iShares Diversified Commodity Swap UCITS ETF (DE)	iShares	ETF	24.53	24.53	32.43	-0.0898	0.0046	0.1617	0.42	0.1972	Accumulating	EUR		-0.0837	-0.0412	-0.1718	8/7/07	0.1776	-0.63	0.3923	0.086	Swap based Unfunded	No	EXXY	-0.125	1.06	Germany	0.6785	2736544		-0.1429	0.3882	-0.0249	0.2144	XETRA	3/21/23	'Commodity', 'Commodities', 'market'	Synthetic(Unfunded swap)	Contractual Fund		Currency unhedged	31-Mar	Yes	Deloitte	Total return index	No	[]	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BF0BCP69	A2DQ7M	L&G All Commodities UCITS ETF	Legal & General (LGIM)	ETF	12.3	12.3	16.07	-0.0844	0.0015	0.1668	0.46	0.2059	Accumulating	USD		-0.0817	-0.0359	-0.1671	7/11/17	0.1825	-0.58	0.3747	0.0948	Swap based Unfunded	No	ETLF	-0.1197	1.09	Ireland	0.7263	37470964		-0.1143	0.4456	-0.0229	0.2306	Last	3/21/23	'Commodity', 'Commodities', 'market'	Synthetic(Unfunded swap)	Open-ended Investment Company (OEIC)		Currency unhedged	30-Jun	Yes	EY	Total return index	No	[]	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BKY4W127	A2QSKH	WisdomTree Broad Commodities UCITS ETF	WisdomTree	ETF	9.83	9.83	12.97	-0.0886	0.0019			0.2095	Accumulating	USD		-0.086	-0.0454	-0.1739	11/29/21		-0.62			Swap based Unfunded	No	PCOM	-0.1295		Ireland						-0.0266	0.2221	XETRA	3/21/23	'Commodity', 'Commodities', 'market'	Synthetic(Unfunded swap)	Open-ended Investment Company (OEIC)		Currency unhedged	31-Dec	Yes	Ernst & Young	Total return index	No	[]	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BF4J0300	A2JN3K	Invesco Bloomberg Commodity UCITS ETF EUR hedged Acc	Invesco	ETF	46.93	46.71	63.15	-0.0917	0.0024			0.2274	Accumulating	EUR Hedged		-0.0874	-0.0396	-0.1288	8/16/18	0.1888	-0.76	0.2604	0.0421	Swap based Unfunded	No	CMOE	-0.1738	0.92	Ireland	0.6181	42275462		-0.0472		-0.0292	0.1208	XETRA	3/21/23	'Hedged)', 'Commodities', 'market'	Synthetic(Unfunded swap)	Open-ended Investment Company (OEIC)		Currency hedged	30-Nov	Yes	PricewaterhouseCoopers	Total return index	No	[]	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B4WPHX27	A1CXBU	L&G Longer Dated All Commodities UCITS ETF	Legal & General (LGIM)	ETF	20.02	20.02	25.08	-0.0767	0.003	0.1534	0.72	0.1935	Accumulating	USD		-0.0733	-0.0419	-0.1344	3/18/10	0.1691	-0.35	0.4378	0.1007	Swap based Unfunded	No	ETL2	-0.0682	1.46	Ireland	0.942	11167373		-0.056	0.6948	-0.0313	0.265	XETRA	3/21/23	'Forward', 'Commodities', 'market'	Synthetic(Unfunded swap)	Open-ended Investment Company (OEIC)		Currency unhedged	30-Jun	Yes	EY	Total return index	No	[]	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU2278080713	DBX0AA	Xtrackers Bloomberg Commodity Swap UCITS ETF 1C	Xtrackers	ETF	9.59	9.59	12	-0.0758	0.0019			0.196	Accumulating	USD		-0.0731	-0.0418	-0.1332	11/3/21		-0.34			Swap based Unfunded	No	XCMC	-0.066		Luxembourg		114426579				-0.0312	0.2676	XETRA	3/21/23	'Forward', 'Commodities', 'market'	Synthetic(Unfunded swap)	Company With Variable Capital (SICAV)		Currency unhedged	31-Dec	Yes	Ernst & Young S.A.		No	[]	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU0429790743	DBX0CZ	Xtrackers Bloomberg Commodity Swap UCITS ETF 2C EUR Hedged	Xtrackers	ETF	19.65	19.59	25.15	-0.0784	0.0024	0.1552	0.28	0.2205	Accumulating	EUR Hedged		-0.0728	-0.0429	-0.0883	7/9/09	0.1771	-0.55	0.31	0.028	Swap based Unfunded	No	DBZN	-0.1221	1.22	Luxembourg	0.8017	10362077		-0.0209	0.2347	-0.033	0.1583	XETRA	3/21/23	'Hedged)', 'Commodities', 'market'	Synthetic(Unfunded swap)	Company With Variable Capital (SICAV)		Currency hedged	31-Dec	Yes	Ernst & Young S.A.	Total return index	No	[]	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BYXYX521	A2DPAK	Invesco Bloomberg Commodity ex-Agriculture UCITS ETF Acc	Invesco	ETF	25.67	25.67	36.62	-0.1282	0.0019	0.1996	0.32	0.2404	Accumulating	USD		-0.1372	-0.0362	-0.211	5/22/17	0.2161	-0.69	0.3873	0.1354	Swap based Unfunded	No	XAAG	-0.167	0.89	Ireland	0.6978	36391095		-0.1801	0.3643	-0.0376	0.248	XETRA	3/21/23	'Livestock', 'Commodities', 'market'	Synthetic(Unfunded swap)	Open-ended Investment Company (OEIC)		Currency unhedged	30-Nov	Yes	PricewaterhouseCoopers	Total return index	No	[]	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BZ163L38	A143JQ	Vanguard USD Emerging Markets Government Bond UCITS ETF Distributing	Vanguard	ETF	37.7	37.7	41.74	0.0075	0.0025	0.087	0.33	0.1096	Distributing	USD	0.0486	-0.003	-0.0034	-0.0335	12/6/16	0.0908	-0.31	0.065	0.1511	Sampling	No	VGEM	-0.0338	0.11	Ireland	0.0302	30359019	0.0529	-0.0293	0.1515	-0.0039	-0.099	XETRA	3/21/23	'Quasi-Sov', 'Bonds', 'Markets', 'Government', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Monthly	Currency unhedged	30-Jun	Yes	KPMG	Total return index	No	'XS1807174559', 'US040114HT09', 'US71654QDD16', 'XS1508675508', 'XS1959337749', 'US040114HS26', 'US71643VAB18', 'XS2383421711', 'ARARGE3209T4', 'XS1694217495'	0	0	0	0.7741	0	0	0	0	0.9995	394	0	0	0	0	0	0	0	0	0	0	0	0	0.0613	0.0571	0.0565	0.051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B6QGFW01	A1JTNB	iShares Emerging Asia Local Government Bond UCITS ETF	iShares	ETF	80.42	77.74	85.24	0.0189	0.005	0.0664	0.57	0.081	Distributing	USD	0.0282	0.0183	0.0004	-0.0012	3/2/12	0.0687	-0.19	0.0353	0.1122	Sampling	No	IS0S	-0.0151	0.26	Ireland	0.0549	18127378	0.0294	-0.0047	0.2053	0.0055	-0.022	XETRA	3/21/23	'Bond', 'Bonds', 'Pacific', 'Government', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	30-Jun	Yes	Deloitte	Total return index	No	'CND100036Q75', 'IDG000012303', 'CND100031JZ0', 'IDG000013707', 'IDG000015207', 'KR103501GA92', 'CND10004TCN0', 'KR103502GB33', 'CND100037XX3', 'IDG000010307'	0	0	0	0.2643	0	0	0	0	0.9988	164	0	0	0	0	0	0	0	0	0	0	0	0.1765	0	0.1997	0	0	0.1887	0.1708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BFM6T814	A2JKT1	iShares Emerging Asia Local Government Bond UCITS ETF USD (Acc)	iShares	ETF	5.03	4.77	5.23	0.0244	0.005			0.0811	Accumulating	USD		0.0244	0.006	0.004	5/31/18	0.07	-0.12	0.039	0.1162	Sampling	No	IBCB	-0.0098	0.29	Ireland	0.0611	41534137		-0.0061		0.01	-0.0277	Last	3/21/23	'Bond', 'Bonds', 'Pacific', 'Government', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)		Currency unhedged	30-Jun	Yes	Deloitte	Total return index	No	'CND100036Q75', 'IDG000012303', 'CND100031JZ0', 'IDG000013707', 'IDG000015207', 'KR103501GA92', 'CND10004TCN0', 'KR103502GB33', 'CND100037XX3', 'IDG000010307'	0	0	0	0.2643	0	0	0	0	0.9988	49	0	0	0	0	0	0	0	0	0	0	0	0.1765	0	0.1997	0	0	0.1887	0.1708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B7MXFZ59	A1JLNG	SPDR Bloomberg EM Inflation Linked Local Bond UCITS ETF	SPDR ETF	ETF	43.56	43.18	50.93	0.0221	0.0055	0.1096	0.29	0.1236	Distributing	USD	0.1336	0.0216	-0.0037	-0.0136	4/23/13	0.1125	0.37	0.027	0.1489	Sampling	No	SYBI	0.0462	0.56	Ireland	0.2028	20864439	0.1467	-0.0941	0.1665	-0.018	0.0813	XETRA	3/21/23	'Capped', 'Bonds', 'Markets', 'Inflation-Linked', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	31-Mar	Yes	Ernst & Young	Total return index	No	'-', 'BRSTNCNTB3D4', 'MX0SGO000098', 'BRSTNCNTB4O9', 'MX0SGO0000H6', 'MX0SGO0000F0', 'CL0002080597', 'MX0SGO000023', 'MX0SGO0000E3', 'MX0SGO000015'	0	0	0	0.3455	0	0	0	0	1	34	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0.1876	0.1641	0.1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B4613386	A1JJTV	SPDR Bloomberg Emerging Markets Local Bond UCITS ETF	SPDR ETF	ETF	51.55	50.79	54.99	0.0143	0.0055	0.0758	0.05	0.084	Distributing	USD	0.0383	0.0118	-0.0039	-0.0063	5/13/11	0.0764	-0.11	-0.0078	0.1435	Sampling	No	SYBM	-0.0096	0.02	Ireland	0.004	12931546	0.0402	-0.0547	0.0191	-0.0019	-0.0519	XETRA	3/21/23	'Bond', 'Bonds', 'Markets', 'Government', 'maturities'	Physical(Sampling)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	31-Mar	Yes	Ernst & Young	Total return index	No	'-', 'MX0MGO000078', 'BRSTNCNTF1P8', 'MX0MGO0000Y4', 'ZAG000016320', 'PL0000114393', 'BRSTNCLTN7Q5', 'ZAG000106998', 'MX0MGO0000P2', 'MX0MGO0000D8'	0	0	0	0.6382	0	0	0	0	1	"2,047"	0	0	0	0	0	0	0	0	0	0	0	0.0832	0	0.0919	0	0	0.1003	0.0864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
